Torneo,Categoria,Fecha,Link,Repeticiones,match_id
SUMMER LEAGUE 2026,PRIMERA A,Fecha 1,https://www.overtimebasquet.com/matchStats?match=6960e7fd42fb4e1cdc870b00&subtournament=695e8bd1a8a9c60a4514789e&tournament=695e8b7da8a9c60a4514787e,1,1
SUMMER LEAGUE 2026,PRIMERA A,Fecha 1,https://www.overtimebasquet.com/matchStats?match=6960e81242fb4e1cdc870b1d&subtournament=695e8bd1a8a9c60a4514789e&tournament=695e8b7da8a9c60a4514787e,1,2
SUMMER LEAGUE 2026,PRIMERA A,Fecha 1,https://www.overtimebasquet.com/matchStats?match=6960e82942fb4e1cdc870b3a&subtournament=695e8bd1a8a9c60a4514789e&tournament=695e8b7da8a9c60a4514787e,1,3
SUMMER LEAGUE 2026,PRIMERA A,Fecha 1,https://www.overtimebasquet.com/matchStats?match=6960e83f42fb4e1cdc870b57&subtournament=695e8bd1a8a9c60a4514789e&tournament=695e8b7da8a9c60a4514787e,1,4
SUMMER LEAGUE 2026,PRIMERA A,Fecha 2,https://www.overtimebasquet.com/matchStats?match=6960e99542fb4e1cdc870ce5&subtournament=695e8bd1a8a9c60a4514789e&tournament=695e8b7da8a9c60a4514787e,1,5
SUMMER LEAGUE 2026,PRIMERA A,Fecha 2,https://www.overtimebasquet.com/matchStats?match=6960e95142fb4e1cdc870c83&subtournament=695e8bd1a8a9c60a4514789e&tournament=695e8b7da8a9c60a4514787e,1,6
SUMMER LEAGUE 2026,PRIMERA A,Fecha 2,https://www.overtimebasquet.com/matchStats?match=6960e96742fb4e1cdc870ca4&subtournament=695e8bd1a8a9c60a4514789e&tournament=695e8b7da8a9c60a4514787e,1,7
SUMMER LEAGUE 2026,PRIMERA A,Fecha 2,https://www.overtimebasquet.com/matchStats?match=6960e97a42fb4e1cdc870cc5&subtournament=695e8bd1a8a9c60a4514789e&tournament=695e8b7da8a9c60a4514787e,1,8
SUMMER LEAGUE 2026,PRIMERA A,Fecha 3,https://www.overtimebasquet.com/matchStats?match=6960e9b642fb4e1cdc870d06&subtournament=695e8bd1a8a9c60a4514789e&tournament=695e8b7da8a9c60a4514787e,1,9
SUMMER LEAGUE 2026,PRIMERA A,Fecha 3,https://www.overtimebasquet.com/matchStats?match=6960e9cf42fb4e1cdc870d2c&subtournament=695e8bd1a8a9c60a4514789e&tournament=695e8b7da8a9c60a4514787e,1,10
SUMMER LEAGUE 2026,PRIMERA A,Fecha 3,https://www.overtimebasquet.com/matchStats?match=6960ea0a42fb4e1cdc870d4c&subtournament=695e8bd1a8a9c60a4514789e&tournament=695e8b7da8a9c60a4514787e,1,11
SUMMER LEAGUE 2026,PRIMERA A,Fecha 3,https://www.overtimebasquet.com/matchStats?match=6960ea5942fb4e1cdc870d73&subtournament=695e8bd1a8a9c60a4514789e&tournament=695e8b7da8a9c60a4514787e,1,12
SUMMER LEAGUE 2026,PRIMERA A,Fecha 4,https://www.overtimebasquet.com/matchStats?match=697b665efa92df2ea718ce7c&subtournament=695e8bd1a8a9c60a4514789e&tournament=695e8b7da8a9c60a4514787e,1,13
SUMMER LEAGUE 2026,PRIMERA A,Fecha 4,https://www.overtimebasquet.com/matchStats?match=697b6673fa92df2ea718cee3&subtournament=695e8bd1a8a9c60a4514789e&tournament=695e8b7da8a9c60a4514787e,1,14
SUMMER LEAGUE 2026,PRIMERA A,Fecha 4,https://www.overtimebasquet.com/matchStats?match=697b6689fa92df2ea718cf57&subtournament=695e8bd1a8a9c60a4514789e&tournament=695e8b7da8a9c60a4514787e,1,15
SUMMER LEAGUE 2026,PRIMERA A,Fecha 4,https://www.overtimebasquet.com/matchStats?match=697b669bfa92df2ea718cfc9&subtournament=695e8bd1a8a9c60a4514789e&tournament=695e8b7da8a9c60a4514787e,1,16
SUMMER LEAGUE 2026,PRIMERA A,Fecha 5,https://www.overtimebasquet.com/matchStats?match=6989e5a50fbe0852cf13c401&subtournament=695e8bd1a8a9c60a4514789e&tournament=695e8b7da8a9c60a4514787e,1,17
SUMMER LEAGUE 2026,PRIMERA A,Fecha 5,https://www.overtimebasquet.com/matchStats?match=6989e5ba0fbe0852cf13c4b6&subtournament=695e8bd1a8a9c60a4514789e&tournament=695e8b7da8a9c60a4514787e,1,18
SUMMER LEAGUE 2026,PRIMERA A,Fecha 6,https://www.overtimebasquet.com/matchStats?match=6992fb6bb539cec5471e8aa3&subtournament=695e8bd1a8a9c60a4514789e&tournament=695e8b7da8a9c60a4514787e,1,19
SUMMER LEAGUE 2026,PRIMERA B,Fecha 1,https://www.overtimebasquet.com/matchStats?match=6960e85b42fb4e1cdc870b71&subtournament=695e8bdda8a9c60a451478a9&tournament=695e8b7da8a9c60a4514787e,1,20
SUMMER LEAGUE 2026,PRIMERA B,Fecha 1,https://www.overtimebasquet.com/matchStats?match=6960e88042fb4e1cdc870ba7&subtournament=695e8bdda8a9c60a451478a9&tournament=695e8b7da8a9c60a4514787e,1,21
SUMMER LEAGUE 2026,PRIMERA B,Fecha 1,https://www.overtimebasquet.com/matchStats?match=6960e8ac42fb4e1cdc870bc4&subtournament=695e8bdda8a9c60a451478a9&tournament=695e8b7da8a9c60a4514787e,1,22
SUMMER LEAGUE 2026,PRIMERA B,Fecha 1,https://www.overtimebasquet.com/matchStats?match=6960e8bf42fb4e1cdc870be0&subtournament=695e8bdda8a9c60a451478a9&tournament=695e8b7da8a9c60a4514787e,1,23
SUMMER LEAGUE 2026,PRIMERA B,Fecha 2,https://www.overtimebasquet.com/matchStats?match=6960e93b42fb4e1cdc870c62&subtournament=695e8bdda8a9c60a451478a9&tournament=695e8b7da8a9c60a4514787e,1,24
SUMMER LEAGUE 2026,PRIMERA B,Fecha 2,https://www.overtimebasquet.com/matchStats?match=6960e8fa42fb4e1cdc870c01&subtournament=695e8bdda8a9c60a451478a9&tournament=695e8b7da8a9c60a4514787e,1,25
SUMMER LEAGUE 2026,PRIMERA B,Fecha 2,https://www.overtimebasquet.com/matchStats?match=6960e91142fb4e1cdc870c21&subtournament=695e8bdda8a9c60a451478a9&tournament=695e8b7da8a9c60a4514787e,1,26
SUMMER LEAGUE 2026,PRIMERA B,Fecha 2,https://www.overtimebasquet.com/matchStats?match=6960e92342fb4e1cdc870c42&subtournament=695e8bdda8a9c60a451478a9&tournament=695e8b7da8a9c60a4514787e,1,27
SUMMER LEAGUE 2026,PRIMERA B,Fecha 3,https://www.overtimebasquet.com/matchStats?match=6960ed5b42fb4e1cdc870da9&subtournament=695e8bdda8a9c60a451478a9&tournament=695e8b7da8a9c60a4514787e,1,28
SUMMER LEAGUE 2026,PRIMERA B,Fecha 3,https://www.overtimebasquet.com/matchStats?match=6960ed7542fb4e1cdc870dc9&subtournament=695e8bdda8a9c60a451478a9&tournament=695e8b7da8a9c60a4514787e,1,29
SUMMER LEAGUE 2026,PRIMERA B,Fecha 3,https://www.overtimebasquet.com/matchStats?match=6960ed8842fb4e1cdc870dea&subtournament=695e8bdda8a9c60a451478a9&tournament=695e8b7da8a9c60a4514787e,1,30
SUMMER LEAGUE 2026,PRIMERA B,Fecha 3,https://www.overtimebasquet.com/matchStats?match=6960ef0042fb4e1cdc870f40&subtournament=695e8bdda8a9c60a451478a9&tournament=695e8b7da8a9c60a4514787e,1,31
SUMMER LEAGUE 2026,PRIMERA B,Fecha 4,https://www.overtimebasquet.com/matchStats?match=697b66b2fa92df2ea718d056&subtournament=695e8bdda8a9c60a451478a9&tournament=695e8b7da8a9c60a4514787e,1,32
SUMMER LEAGUE 2026,PRIMERA B,Fecha 4,https://www.overtimebasquet.com/matchStats?match=697b66c4fa92df2ea718d0c3&subtournament=695e8bdda8a9c60a451478a9&tournament=695e8b7da8a9c60a4514787e,1,33
SUMMER LEAGUE 2026,PRIMERA B,Fecha 4,https://www.overtimebasquet.com/matchStats?match=697b66d7fa92df2ea718d152&subtournament=695e8bdda8a9c60a451478a9&tournament=695e8b7da8a9c60a4514787e,1,34
SUMMER LEAGUE 2026,PRIMERA B,Fecha 4,https://www.overtimebasquet.com/matchStats?match=697b66ebfa92df2ea718d1e0&subtournament=695e8bdda8a9c60a451478a9&tournament=695e8b7da8a9c60a4514787e,1,35
SUMMER LEAGUE 2026,PRIMERA B,Fecha 5,https://www.overtimebasquet.com/matchStats?match=6989e5cb0fbe0852cf13c556&subtournament=695e8bdda8a9c60a451478a9&tournament=695e8b7da8a9c60a4514787e,1,36
SUMMER LEAGUE 2026,PRIMERA B,Fecha 5,https://www.overtimebasquet.com/matchStats?match=6989e5df0fbe0852cf13c60b&subtournament=695e8bdda8a9c60a451478a9&tournament=695e8b7da8a9c60a4514787e,1,37
SUMMER LEAGUE 2026,PRIMERA B,Fecha 6,https://www.overtimebasquet.com/matchStats?match=6992fb86b539cec5471e8b76&subtournament=695e8bdda8a9c60a451478a9&tournament=695e8b7da8a9c60a4514787e,1,38
TORNEO APERTURA 2026,PRIMERA A,Fecha 1,https://www.overtimebasquet.com/matchStats?match=69a233af75935f3eb90f9b35&subtournament=698e631875876deb3b700f93&tournament=698e5f8a75876deb3b700f2f,1,39
TORNEO APERTURA 2026,PRIMERA A,Fecha 1,https://www.overtimebasquet.com/matchStats?match=69a233c375935f3eb90f9b50&subtournament=698e631875876deb3b700f93&tournament=698e5f8a75876deb3b700f2f,1,40
TORNEO APERTURA 2026,PRIMERA A,Fecha 1,https://www.overtimebasquet.com/matchStats?match=69a233d775935f3eb90f9b6b&subtournament=698e631875876deb3b700f93&tournament=698e5f8a75876deb3b700f2f,1,41
TORNEO APERTURA 2026,PRIMERA A,Fecha 1,https://www.overtimebasquet.com/matchStats?match=69a2341475935f3eb90f9bbc&subtournament=698e631875876deb3b700f93&tournament=698e5f8a75876deb3b700f2f,1,42
TORNEO APERTURA 2026,PRIMERA A,Fecha 1,https://www.overtimebasquet.com/matchStats?match=69a233fa75935f3eb90f9ba1&subtournament=698e631875876deb3b700f93&tournament=698e5f8a75876deb3b700f2f,1,43
TORNEO APERTURA 2026,PRIMERA A,Fecha 1,https://www.overtimebasquet.com/matchStats?match=69a233e975935f3eb90f9b86&subtournament=698e631875876deb3b700f93&tournament=698e5f8a75876deb3b700f2f,1,44
TORNEO APERTURA 2026,PRIMERA A,Fecha 2,https://www.overtimebasquet.com/matchStats?match=69aec3c29c0817b162c12642&subtournament=698e631875876deb3b700f93&tournament=698e5f8a75876deb3b700f2f,1,45
TORNEO APERTURA 2026,PRIMERA A,Fecha 2,https://www.overtimebasquet.com/matchStats?match=69aec3e39c0817b162c1269d&subtournament=698e631875876deb3b700f93&tournament=698e5f8a75876deb3b700f2f,1,46
TORNEO APERTURA 2026,PRIMERA A,Fecha 2,https://www.overtimebasquet.com/matchStats?match=69aec3fa9c0817b162c126ee&subtournament=698e631875876deb3b700f93&tournament=698e5f8a75876deb3b700f2f,1,47
TORNEO APERTURA 2026,PRIMERA A,Fecha 2,https://www.overtimebasquet.com/matchStats?match=69aec4159c0817b162c12740&subtournament=698e631875876deb3b700f93&tournament=698e5f8a75876deb3b700f2f,1,48
TORNEO APERTURA 2026,PRIMERA A,Fecha 2,https://www.overtimebasquet.com/matchStats?match=69aec42f9c0817b162c12793&subtournament=698e631875876deb3b700f93&tournament=698e5f8a75876deb3b700f2f,1,49
TORNEO APERTURA 2026,PRIMERA A,Fecha 2,https://www.overtimebasquet.com/matchStats?match=69aec44b9c0817b162c127fa&subtournament=698e631875876deb3b700f93&tournament=698e5f8a75876deb3b700f2f,1,50
TORNEO APERTURA 2026,PRIMERA A,Fecha 3,https://www.overtimebasquet.com/matchStats?match=69b474c83a625bf563a15da6&subtournament=698e631875876deb3b700f93&tournament=698e5f8a75876deb3b700f2f,1,51
TORNEO APERTURA 2026,PRIMERA A,Fecha 3,https://www.overtimebasquet.com/matchStats?match=69b7eed89a0728ba245f02e1&subtournament=698e631875876deb3b700f93&tournament=698e5f8a75876deb3b700f2f,1,52
TORNEO APERTURA 2026,PRIMERA A,Fecha 3,https://www.overtimebasquet.com/matchStats?match=69b7ef099a0728ba245f034f&subtournament=698e631875876deb3b700f93&tournament=698e5f8a75876deb3b700f2f,1,53
TORNEO APERTURA 2026,PRIMERA A,Fecha 3,https://www.overtimebasquet.com/matchStats?match=69b7ef1c9a0728ba245f03a6&subtournament=698e631875876deb3b700f93&tournament=698e5f8a75876deb3b700f2f,1,54
TORNEO APERTURA 2026,PRIMERA A,Fecha 3,https://www.overtimebasquet.com/matchStats?match=69b7ef349a0728ba245f03fd&subtournament=698e631875876deb3b700f93&tournament=698e5f8a75876deb3b700f2f,1,55
TORNEO APERTURA 2026,PRIMERA A,Fecha 3,https://www.overtimebasquet.com/matchStats?match=69b7ef4f9a0728ba245f045a&subtournament=698e631875876deb3b700f93&tournament=698e5f8a75876deb3b700f2f,1,56
TORNEO APERTURA 2026,PRIMERA A,Fecha 4,https://www.overtimebasquet.com/matchStats?match=69c120dfc7b9e0c27faacab3&subtournament=698e631875876deb3b700f93&tournament=698e5f8a75876deb3b700f2f,1,57
TORNEO APERTURA 2026,PRIMERA A,Fecha 4,https://www.overtimebasquet.com/matchStats?match=69c120fbc7b9e0c27faacb64&subtournament=698e631875876deb3b700f93&tournament=698e5f8a75876deb3b700f2f,1,58
TORNEO APERTURA 2026,PRIMERA A,Fecha 4,https://www.overtimebasquet.com/matchStats?match=69c1211ac7b9e0c27faacbd0&subtournament=698e631875876deb3b700f93&tournament=698e5f8a75876deb3b700f2f,1,59
TORNEO APERTURA 2026,PRIMERA A,Fecha 4,https://www.overtimebasquet.com/matchStats?match=69c1213cc7b9e0c27faacc3c&subtournament=698e631875876deb3b700f93&tournament=698e5f8a75876deb3b700f2f,1,60
TORNEO APERTURA 2026,PRIMERA A,Fecha 4,https://www.overtimebasquet.com/matchStats?match=69c1219ac7b9e0c27faace90&subtournament=698e631875876deb3b700f93&tournament=698e5f8a75876deb3b700f2f,1,61
TORNEO APERTURA 2026,PRIMERA A,Fecha 5,https://www.overtimebasquet.com/matchStats?match=69ca6e7c6de61e7caa3c8075&subtournament=698e631875876deb3b700f93&tournament=698e5f8a75876deb3b700f2f,1,62
TORNEO APERTURA 2026,PRIMERA A,Fecha 5,https://www.overtimebasquet.com/matchStats?match=69ca6e946de61e7caa3c8190&subtournament=698e631875876deb3b700f93&tournament=698e5f8a75876deb3b700f2f,1,63
TORNEO APERTURA 2026,PRIMERA A,Fecha 5,https://www.overtimebasquet.com/matchStats?match=69ca6ebf6de61e7caa3c8224&subtournament=698e631875876deb3b700f93&tournament=698e5f8a75876deb3b700f2f,1,64
TORNEO APERTURA 2026,PRIMERA A,Fecha 5,https://www.overtimebasquet.com/matchStats?match=69ca6edd6de61e7caa3c829f&subtournament=698e631875876deb3b700f93&tournament=698e5f8a75876deb3b700f2f,1,65
TORNEO APERTURA 2026,PRIMERA A,Fecha 5,https://www.overtimebasquet.com/matchStats?match=69ca6efd6de61e7caa3c834c&subtournament=698e631875876deb3b700f93&tournament=698e5f8a75876deb3b700f2f,1,66
TORNEO APERTURA 2026,PRIMERA B,Fecha 1,https://www.overtimebasquet.com/matchStats?match=69a2342875935f3eb90f9bd7&subtournament=698e632575876deb3b700fa0&tournament=698e5f8a75876deb3b700f2f,1,67
TORNEO APERTURA 2026,PRIMERA B,Fecha 1,https://www.overtimebasquet.com/matchStats?match=69a234a775935f3eb90f9c89&subtournament=698e632575876deb3b700fa0&tournament=698e5f8a75876deb3b700f2f,1,68
TORNEO APERTURA 2026,PRIMERA B,Fecha 1,https://www.overtimebasquet.com/matchStats?match=69a2343875935f3eb90f9bf4&subtournament=698e632575876deb3b700fa0&tournament=698e5f8a75876deb3b700f2f,1,69
TORNEO APERTURA 2026,PRIMERA B,Fecha 1,https://www.overtimebasquet.com/matchStats?match=69a2358675935f3eb90f9cfc&subtournament=698e632575876deb3b700fa0&tournament=698e5f8a75876deb3b700f2f,1,70
TORNEO APERTURA 2026,PRIMERA B,Fecha 1,https://www.overtimebasquet.com/matchStats?match=69a2344b75935f3eb90f9c11&subtournament=698e632575876deb3b700fa0&tournament=698e5f8a75876deb3b700f2f,1,71
TORNEO APERTURA 2026,PRIMERA B,Fecha 1,https://www.overtimebasquet.com/matchStats?match=69a2355575935f3eb90f9cc3&subtournament=698e632575876deb3b700fa0&tournament=698e5f8a75876deb3b700f2f,1,72
TORNEO APERTURA 2026,PRIMERA B,Fecha 1,https://www.overtimebasquet.com/matchStats?match=69a2347375935f3eb90f9c4f&subtournament=698e632575876deb3b700fa0&tournament=698e5f8a75876deb3b700f2f,1,73
TORNEO APERTURA 2026,PRIMERA B,Fecha 1,https://www.overtimebasquet.com/matchStats?match=69a2356c75935f3eb90f9cdf&subtournament=698e632575876deb3b700fa0&tournament=698e5f8a75876deb3b700f2f,1,74
TORNEO APERTURA 2026,PRIMERA B,Fecha 1,https://www.overtimebasquet.com/matchStats?match=69a2346275935f3eb90f9c31&subtournament=698e632575876deb3b700fa0&tournament=698e5f8a75876deb3b700f2f,1,75
TORNEO APERTURA 2026,PRIMERA B,Fecha 1,https://www.overtimebasquet.com/matchStats?match=69a2348575935f3eb90f9c6c&subtournament=698e632575876deb3b700fa0&tournament=698e5f8a75876deb3b700f2f,1,76
TORNEO APERTURA 2026,PRIMERA B,Fecha 1,https://www.overtimebasquet.com/matchStats?match=69a234b975935f3eb90f9ca6&subtournament=698e632575876deb3b700fa0&tournament=698e5f8a75876deb3b700f2f,1,77
TORNEO APERTURA 2026,PRIMERA B,Fecha 1,https://www.overtimebasquet.com/matchStats?match=69a235a375935f3eb90f9d1a&subtournament=698e632575876deb3b700fa0&tournament=698e5f8a75876deb3b700f2f,1,78
TORNEO APERTURA 2026,PRIMERA B,Fecha 2,https://www.overtimebasquet.com/matchStats?match=69aec49a9c0817b162c1288e&subtournament=698e632575876deb3b700fa0&tournament=698e5f8a75876deb3b700f2f,1,79
TORNEO APERTURA 2026,PRIMERA B,Fecha 2,https://www.overtimebasquet.com/matchStats?match=69aec4b59c0817b162c12918&subtournament=698e632575876deb3b700fa0&tournament=698e5f8a75876deb3b700f2f,1,80
TORNEO APERTURA 2026,PRIMERA B,Fecha 2,https://www.overtimebasquet.com/matchStats?match=69aec4d29c0817b162c1298d&subtournament=698e632575876deb3b700fa0&tournament=698e5f8a75876deb3b700f2f,1,81
TORNEO APERTURA 2026,PRIMERA B,Fecha 2,https://www.overtimebasquet.com/matchStats?match=69aec4ee9c0817b162c129f8&subtournament=698e632575876deb3b700fa0&tournament=698e5f8a75876deb3b700f2f,1,82
TORNEO APERTURA 2026,PRIMERA B,Fecha 2,https://www.overtimebasquet.com/matchStats?match=69aec5059c0817b162c12a7e&subtournament=698e632575876deb3b700fa0&tournament=698e5f8a75876deb3b700f2f,1,83
TORNEO APERTURA 2026,PRIMERA B,Fecha 2,https://www.overtimebasquet.com/matchStats?match=69aec51b9c0817b162c12ae0&subtournament=698e632575876deb3b700fa0&tournament=698e5f8a75876deb3b700f2f,1,84
TORNEO APERTURA 2026,PRIMERA B,Fecha 2,https://www.overtimebasquet.com/matchStats?match=69aec5319c0817b162c12b2a&subtournament=698e632575876deb3b700fa0&tournament=698e5f8a75876deb3b700f2f,1,85
TORNEO APERTURA 2026,PRIMERA B,Fecha 2,https://www.overtimebasquet.com/matchStats?match=69aec5479c0817b162c12b7a&subtournament=698e632575876deb3b700fa0&tournament=698e5f8a75876deb3b700f2f,1,86
TORNEO APERTURA 2026,PRIMERA B,Fecha 2,https://www.overtimebasquet.com/matchStats?match=69aec55f9c0817b162c12ba7&subtournament=698e632575876deb3b700fa0&tournament=698e5f8a75876deb3b700f2f,1,87
TORNEO APERTURA 2026,PRIMERA B,Fecha 2,https://www.overtimebasquet.com/matchStats?match=69aec5759c0817b162c12bdb&subtournament=698e632575876deb3b700fa0&tournament=698e5f8a75876deb3b700f2f,1,88
